Date,Time,Open,High,Low,Close,Volume
2016.04.15,16:00,108.875,109.045,108.601,108.758,27161
2016.04.15,20:00,108.757,108.758,108.596,108.709,12724
2016.04.16,0:00,108.709,108.782,108.637,108.728,2518
2016.04.18,0:00,108.199,108.459,107.989,108.066,10602
2016.04.18,4:00,108.058,108.193,107.832,108.008,25717
2016.04.18,8:00,108.006,108.283,107.882,108.21,23568
2016.04.18,12:00,108.21,108.5,108.2,108.257,23469
2016.04.18,16:00,108.257,108.952,108.12,108.855,33004
2016.04.18,20:00,108.85,108.985,108.733,108.786,14328
2016.04.19,0:00,108.786,109.157,108.746,109.081,10810
2016.04.19,4:00,109.082,109.215,108.975,109.084,20249
2016.04.19,8:00,109.084,109.164,108.786,109.119,21808
2016.04.19,12:00,109.12,109.482,109.052,109.447,26063
2016.04.19,16:00,109.447,109.452,109.083,109.158,32678
2016.04.19,20:00,109.159,109.212,108.993,109.16,15741
2016.04.20,0:00,109.16,109.318,109.134,109.211,7551
2016.04.20,4:00,109.21,109.239,108.875,108.933,22094
2016.04.20,8:00,108.933,109.036,108.758,108.901,22827
2016.04.20,12:00,108.901,109.259,108.894,109.186,22813
2016.04.20,16:00,109.186,109.528,109.122,109.518,32413
2016.04.20,20:00,109.518,109.875,109.427,109.77,20540
2016.04.21,0:00,109.77,109.894,109.716,109.858,9602
2016.04.21,4:00,109.859,109.863,109.564,109.803,20762
2016.04.21,8:00,109.802,109.83,109.505,109.66,23255
2016.04.21,12:00,109.659,109.81,109.64,109.704,26411
2016.04.21,16:00,109.703,109.772,109.319,109.416,41781
2016.04.21,20:00,109.416,109.568,109.321,109.454,15608
2016.04.22,0:00,109.455,109.519,109.399,109.459,7568
2016.04.22,4:00,109.459,109.495,109.256,109.368,19992
2016.04.22,8:00,109.368,110.744,109.328,110.578,36824
2016.04.22,12:00,110.579,110.833,110.275,110.773,27410
2016.04.22,16:00,110.773,111.557,110.747,111.493,39235
2016.04.22,20:00,111.496,111.802,111.452,111.616,20467
2016.04.23,0:00,111.617,111.799,111.605,111.748,2092
2016.04.25,0:00,111.853,111.86,111.431,111.445,6860
2016.04.25,4:00,111.444,111.478,111.037,111.295,25996
2016.04.25,8:00,111.295,111.344,111.027,111.211,24812
2016.04.25,12:00,111.21,111.321,111.028,111.086,26408
2016.04.25,16:00,111.086,111.281,110.837,111.076,29288
2016.04.25,20:00,111.075,111.331,111.069,111.181,15576
2016.04.26,0:00,111.183,111.295,111.052,111.115,8473
2016.04.26,4:00,111.124,111.242,110.847,110.919,23786
2016.04.26,8:00,110.919,111.076,110.666,110.845,24702
2016.04.26,12:00,110.844,111.095,110.748,111.065,24549
2016.04.26,16:00,111.065,111.321,110.859,111.222,32726
2016.04.26,20:00,111.224,111.472,111.224,111.434,14490
2016.04.27,0:00,111.434,111.451,111.206,111.214,8280
2016.04.27,4:00,111.221,111.258,111.024,111.063,21599
2016.04.27,8:00,111.063,111.261,111.035,111.198,21244
2016.04.27,12:00,111.198,111.392,111.045,111.321,22579
2016.04.27,16:00,111.323,111.344,111.097,111.267,26466
2016.04.27,20:00,111.267,111.751,111.061,111.567,25021
2016.04.28,0:00,111.564,111.624,111.36,111.521,11389
2016.04.28,4:00,111.521,111.88,108.738,109.385,33998
2016.04.28,8:00,109.385,109.386,108.051,108.399,39655
2016.04.28,12:00,108.399,108.46,107.913,108.224,29932
2016.04.28,16:00,108.222,108.728,108.076,108.542,32135
2016.04.28,20:00,108.544,108.569,107.86,108.012,23268
2016.04.29,0:00,108.005,108.196,107.999,108.1,8974
2016.04.29,4:00,108.1,108.109,107.07,107.329,24810
2016.04.29,8:00,107.329,107.411,106.898,107.116,26604
2016.04.29,12:00,107.121,107.209,106.94,107.118,25138
2016.04.29,16:00,107.121,107.41,106.632,106.898,38503
2016.04.29,20:00,106.898,106.984,106.274,106.384,24785
2016.04.30,0:00,106.386,106.523,106.284,106.334,5661
2016.05.02,0:00,106.223,106.721,106.213,106.431,14005
2016.05.02,4:00,106.43,106.652,106.136,106.534,29843
2016.05.02,8:00,106.534,106.744,106.317,106.397,21111
2016.05.02,12:00,106.401,106.664,106.338,106.609,22185
2016.05.02,16:00,106.61,106.815,106.465,106.479,34794
2016.05.02,20:00,106.478,106.633,106.368,106.458,20948
2016.05.03,0:00,106.458,106.476,106.365,106.407,6711
2016.05.03,4:00,106.406,106.425,106.043,106.166,18855
2016.05.03,8:00,106.166,106.239,105.55,105.574,27031
2016.05.03,12:00,105.574,105.923,105.545,105.868,28313
2016.05.03,16:00,105.867,106.368,105.814,106.348,37273
2016.05.03,20:00,106.348,106.471,106.136,106.447,20850
2016.05.04,0:00,106.447,107.453,106.407,106.662,16551
2016.05.04,4:00,106.658,107.359,106.522,107.303,20494
2016.05.04,8:00,107.306,107.306,106.73,106.904,20564
2016.05.04,12:00,106.905,107.121,106.562,106.613,26858
2016.05.04,16:00,106.612,107.185,106.243,107.13,45554
2016.05.04,20:00,107.13,107.254,106.887,106.899,17896
2016.05.05,0:00,106.896,107.059,106.88,106.932,11509
2016.05.05,4:00,106.933,107.205,106.896,107.128,12016
2016.05.05,8:00,107.124,107.288,106.935,107.151,15678
2016.05.05,12:00,107.151,107.394,107.114,107.158,23450
2016.05.05,16:00,107.158,107.495,106.799,107.321,36258
2016.05.05,20:00,107.32,107.366,107.2,107.236,14194
2016.05.06,0:00,107.234,107.348,107.18,107.344,7916
2016.05.06,4:00,107.345,107.416,107.036,107.088,21796
2016.05.06,8:00,107.087,107.256,106.887,106.943,22261
2016.05.06,12:00,106.94,107.053,106.861,106.941,22589
2016.05.06,16:00,106.941,107.005,106.43,106.663,45561
2016.05.06,20:00,106.663,107.224,106.625,107.141,21762
2016.05.07,0:00,107.142,107.147,107.074,107.074,2774
2016.05.09,0:00,107.07,107.386,107.068,107.357,6813
2016.05.09,4:00,107.358,107.625,107.229,107.313,21693
2016.05.09,8:00,107.309,107.698,107.283,107.649,22832
2016.05.09,12:00,107.651,108.371,107.504,108.321,27129
2016.05.09,16:00,108.32,108.601,108.162,108.385,30643
2016.05.09,20:00,108.383,108.499,108.34,108.378,12602
2016.05.10,0:00,108.379,108.48,108.27,108.358,9508
2016.05.10,4:00,108.357,108.827,108.291,108.723,25513
2016.05.10,8:00,108.723,108.947,108.669,108.88,24501
2016.05.10,12:00,108.88,109.274,108.848,109.191,27508
2016.05.10,16:00,109.19,109.222,108.957,109.217,29226
2016.05.10,20:00,109.217,109.346,109.157,109.286,13149
2016.05.11,0:00,109.288,109.369,109.186,109.212,8692
2016.05.11,4:00,109.212,109.216,108.609,108.79,24827
2016.05.11,8:00,108.79,108.889,108.538,108.608,22568
2016.05.11,12:00,108.607,108.778,108.51,108.708,19524
2016.05.11,16:00,108.709,108.823,108.436,108.48,28793
2016.05.11,20:00,108.48,108.612,108.364,108.462,15409
2016.05.12,0:00,108.468,108.502,108.351,108.413,9781
2016.05.12,4:00,108.415,108.661,108.222,108.661,23546
2016.05.12,8:00,108.658,108.992,108.626,108.923,25197
2016.05.12,12:00,108.923,109.391,108.845,109.374,26624
2016.05.12,16:00,109.374,109.38,108.623,108.737,39297
2016.05.12,20:00,108.738,109.149,108.718,109.08,16163
2016.05.13,0:00,109.083,109.131,108.911,109.089,10241
2016.05.13,4:00,109.088,109.134,108.727,108.773,25263
2016.05.13,8:00,108.772,108.84,108.509,108.787,24394
2016.05.13,12:00,108.787,108.953,108.664,108.808,23553
2016.05.13,16:00,108.807,109.55,108.802,109.136,37462
2016.05.13,20:00,109.136,109.136,108.58,108.638,20483
2016.05.14,0:00,108.638,108.693,108.569,108.607,2352
2016.05.16,0:00,108.605,108.686,108.46,108.659,7324
2016.05.16,4:00,108.661,108.979,108.616,108.958,23682
2016.05.16,8:00,108.958,108.959,108.632,108.772,18792
2016.05.16,12:00,108.771,108.953,108.651,108.859,16283
2016.05.16,16:00,108.86,108.907,108.724,108.895,22654
2016.05.16,20:00,108.894,109.092,108.874,108.955,10951
2016.05.17,0:00,108.956,109.101,108.939,109.086,9420
2016.05.17,4:00,109.085,109.086,108.879,108.918,22158
2016.05.17,8:00,108.918,109.498,108.903,109.393,22015
2016.05.17,12:00,109.394,109.649,109.371,109.446,22853
2016.05.17,16:00,109.445,109.639,108.837,109.027,36614
2016.05.17,20:00,109.028,109.161,108.967,109.082,15425
2016.05.18,0:00,109.083,109.237,108.907,109.011,10072
2016.05.18,4:00,109.013,109.382,108.718,109.222,29390
2016.05.18,8:00,109.222,109.604,109.006,109.424,25550
2016.05.18,12:00,109.422,109.539,109.298,109.319,20146
2016.05.18,16:00,109.317,109.834,109.311,109.653,36042
2016.05.18,20:00,109.652,110.244,109.574,110.234,27671
2016.05.19,0:00,110.236,110.252,110.055,110.173,10213
2016.05.19,4:00,110.176,110.268,109.926,110.02,22286
2016.05.19,8:00,110.02,110.38,109.971,110.072,22437
2016.05.19,12:00,110.073,110.275,109.777,109.9,24520
2016.05.19,16:00,109.898,110.216,109.694,109.811,41549
2016.05.19,20:00,109.811,109.962,109.76,109.958,15279
2016.05.20,0:00,109.958,110,109.846,109.913,7419
2016.05.20,4:00,109.913,110.082,109.846,110.025,19328
2016.05.20,8:00,110.028,110.287,110.019,110.273,20614
2016.05.20,12:00,110.273,110.442,110.215,110.336,20051
2016.05.20,16:00,110.336,110.584,110.269,110.525,24439
2016.05.20,20:00,110.526,110.532,110.076,110.158,16781
2016.05.21,0:00,110.157,110.225,110.091,110.102,2228
2016.05.23,0:00,110.103,110.238,109.995,110.027,5438
2016.05.23,4:00,110.028,110.08,109.633,109.839,24781
2016.05.23,8:00,109.839,109.947,109.411,109.539,22588
2016.05.23,12:00,109.537,109.673,109.319,109.473,23907
2016.05.23,16:00,109.473,109.566,109.334,109.464,28101
2016.05.23,20:00,109.463,109.47,109.106,109.241,12177
2016.05.24,0:00,109.244,109.402,109.197,109.37,10055
2016.05.24,4:00,109.37,109.458,109.212,109.388,21585
2016.05.24,8:00,109.388,109.579,109.166,109.531,20810
2016.05.24,12:00,109.531,109.71,109.498,109.689,21574
2016.05.24,16:00,109.688,110.05,109.672,110.004,26481
2016.05.24,20:00,110.004,110.127,109.947,109.998,13376
2016.05.25,0:00,109.996,110.184,109.929,110.157,10108
2016.05.25,4:00,110.156,110.184,109.86,109.882,20089
2016.05.25,8:00,109.882,110.079,109.868,110.03,21575
2016.05.25,12:00,110.032,110.276,110.002,110.147,21540
2016.05.25,16:00,110.147,110.443,110.059,110.229,27337
2016.05.25,20:00,110.229,110.285,110.059,110.143,13888
2016.05.26,0:00,110.143,110.226,110.103,110.13,8510
2016.05.26,4:00,110.129,110.131,109.414,109.702,26956
2016.05.26,8:00,109.7,110.023,109.562,110.023,21569
2016.05.26,12:00,110.023,110.113,109.907,110.073,21114
2016.05.26,16:00,110.073,110.21,109.525,109.746,34040
2016.05.26,20:00,109.746,109.844,109.662,109.728,12577
2016.05.27,0:00,109.727,109.796,109.626,109.705,8189
2016.05.27,4:00,109.705,110,109.551,109.902,21911
2016.05.27,8:00,109.902,109.932,109.623,109.768,20798
2016.05.27,12:00,109.768,109.788,109.553,109.66,17710
2016.05.27,16:00,109.66,109.973,109.469,109.854,26362
2016.05.27,20:00,109.854,110.443,109.834,110.411,16218
2016.05.28,0:00,110.412,110.432,110.223,110.242,2989
2016.05.30,0:00,110.419,110.852,110.31,110.77,10383
2016.05.30,4:00,110.776,111.021,110.712,110.999,25009
2016.05.30,8:00,111,111.445,110.953,111.361,20561
2016.05.30,12:00,111.359,111.366,111.026,111.157,14418
2016.05.30,16:00,111.157,111.221,111.037,111.092,13284
2016.05.30,20:00,111.092,111.141,111.055,111.132,8370
2016.05.31,0:00,111.134,111.148,110.813,110.84,12160
2016.05.31,4:00,110.834,111.331,110.791,111.292,24628
2016.05.31,8:00,111.292,111.345,111.106,111.138,24252
2016.05.31,12:00,111.137,111.142,110.888,111.011,22661
2016.05.31,16:00,111.011,111.246,110.756,110.762,29774
2016.05.31,20:00,110.762,110.812,110.497,110.711,19643
2016.06.01,0:00,110.711,110.765,110.592,110.634,9358
2016.06.01,4:00,110.632,110.827,110.413,110.595,21954
2016.06.01,8:00,110.595,110.764,109.642,110.053,33449
2016.06.01,12:00,110.053,110.142,109.172,109.217,34663
2016.06.01,16:00,109.219,109.593,109.047,109.549,38310
2016.06.01,20:00,109.55,109.697,109.453,109.5,18673
2016.06.02,0:00,109.503,109.593,109.431,109.461,10611
2016.06.02,4:00,109.463,109.465,108.822,108.949,31955
2016.06.02,8:00,108.947,109.308,108.9,108.954,28752
2016.06.02,12:00,108.954,109.124,108.843,109.014,26396
2016.06.02,16:00,109.014,109.054,108.52,108.744,42281
2016.06.02,20:00,108.744,108.916,108.614,108.798,14504
2016.06.03,0:00,108.802,108.904,108.74,108.86,8385
2016.06.03,4:00,108.861,109.132,108.798,108.83,27939
2016.06.03,8:00,108.83,108.893,108.491,108.746,28756
2016.06.03,12:00,108.746,109.02,108.712,108.871,21716
2016.06.03,16:00,108.872,108.902,106.604,106.886,61408
2016.06.03,20:00,106.886,106.902,106.544,106.627,27202
2016.06.04,0:00,106.632,106.666,106.505,106.532,4267
2016.06.06,0:00,106.543,106.828,106.363,106.669,13314
2016.06.06,4:00,106.671,107.179,106.521,107.041,30595
2016.06.06,8:00,107.044,107.276,106.866,107.179,26231
2016.06.06,12:00,107.18,107.246,107.026,107.091,28237
2016.06.06,16:00,107.092,107.436,106.998,107.333,32958
2016.06.06,20:00,107.333,107.582,106.832,107.567,28818
2016.06.07,0:00,107.566,107.651,107.414,107.452,12180
2016.06.07,4:00,107.449,107.884,107.216,107.815,27395
2016.06.07,8:00,107.815,107.862,107.498,107.735,29476
2016.06.07,12:00,107.735,107.898,107.669,107.717,28109
2016.06.07,16:00,107.716,107.724,107.15,107.311,32229
2016.06.07,20:00,107.309,107.448,107.234,107.328,15053
2016.06.08,0:00,107.329,107.388,107.214,107.292,8245
2016.06.08,4:00,107.291,107.298,106.718,107.201,30004
2016.06.08,8:00,107.201,107.222,106.868,106.977,25477
2016.06.08,12:00,106.976,107.18,106.941,107.019,22047
2016.06.08,16:00,107.018,107.04,106.587,106.671,35296
2016.06.08,20:00,106.671,107.046,106.622,107.027,19607
2016.06.09,0:00,107.03,107.084,106.756,106.769,13759
2016.06.09,4:00,106.769,106.865,106.511,106.627,23897
2016.06.09,8:00,106.628,106.8,106.298,106.359,29007
2016.06.09,12:00,106.357,106.581,106.249,106.495,28240
2016.06.09,16:00,106.494,106.636,106.383,106.537,30942
2016.06.09,20:00,106.54,107.172,106.513,107.073,21631
2016.06.10,0:00,107.071,107.15,106.925,107.105,11009
2016.06.10,4:00,107.105,107.258,106.904,106.98,22568
2016.06.10,8:00,106.981,107.137,106.669,106.849,23606
2016.06.10,12:00,106.85,107.093,106.693,106.834,30107
2016.06.10,16:00,106.834,107.078,106.747,107.057,34776
2016.06.10,20:00,107.056,107.174,106.55,106.769,25621
2016.06.11,0:00,106.77,107.002,106.739,106.912,3905
2016.06.13,0:00,106.793,106.852,106.378,106.476,14034
2016.06.13,4:00,106.48,106.633,106.064,106.15,33028
2016.06.13,8:00,106.15,106.188,105.733,106.097,35924
2016.06.13,12:00,106.097,106.244,105.815,106.077,29408
2016.06.13,16:00,106.077,106.574,105.95,106.072,48240
2016.06.13,20:00,106.074,106.344,106.024,106.194,20891
2016.06.14,0:00,106.193,106.283,105.945,106.183,13718
2016.06.14,4:00,106.182,106.417,105.93,106.016,34135
2016.06.14,8:00,106.016,106.08,105.623,105.859,35314
2016.06.14,12:00,105.858,105.977,105.644,105.935,38407
2016.06.14,16:00,105.936,106.144,105.85,106.03,45125
2016.06.14,20:00,106.03,106.177,105.908,106.138,21147
2016.06.15,0:00,106.14,106.163,105.932,106.078,12725
2016.06.15,4:00,106.077,106.304,105.968,106.19,34793
2016.06.15,8:00,106.191,106.339,106.092,106.248,29337
2016.06.15,12:00,106.248,106.392,106.188,106.214,24937
2016.06.15,16:00,106.214,106.228,105.782,105.878,33829
2016.06.15,20:00,105.876,106.13,105.436,106.005,30020
2016.06.16,0:00,105.999,106.023,105.782,105.883,10975
2016.06.16,4:00,105.884,105.885,104.508,104.723,38328
2016.06.16,8:00,104.723,104.812,103.547,103.926,48286
2016.06.16,12:00,103.926,104.419,103.801,104.407,34472
2016.06.16,16:00,104.408,104.47,103.752,104.039,50854
2016.06.16,20:00,104.04,104.594,104.039,104.355,37033
2016.06.17,0:00,104.358,104.765,104.192,104.765,15299
2016.06.17,4:00,104.765,104.824,104.344,104.397,35731
2016.06.17,8:00,104.396,104.451,104.079,104.238,34549
2016.06.17,12:00,104.244,104.347,104.121,104.281,30793
2016.06.17,16:00,104.281,104.342,104.115,104.193,38647
2016.06.17,20:00,104.197,104.263,104.138,104.209,19411
2016.06.18,0:00,104.209,104.269,104.042,104.042,3335
2016.06.20,0:00,104.099,104.8,104.099,104.622,11622
2016.06.20,4:00,104.622,104.839,104.491,104.55,29982
2016.06.20,8:00,104.551,104.798,104.47,104.537,28689
2016.06.20,12:00,104.538,104.651,104.367,104.58,29875
2016.06.20,16:00,104.579,104.643,104.298,104.319,33743
2016.06.20,20:00,104.319,104.322,103.806,103.88,20349
2016.06.21,0:00,103.885,104.001,103.76,103.819,13886
2016.06.21,4:00,103.822,104.159,103.575,103.982,30985
2016.06.21,8:00,103.982,104.582,103.973,104.465,26219
2016.06.21,12:00,104.466,104.742,104.278,104.674,25938
2016.06.21,16:00,104.674,104.704,104.342,104.565,38648
2016.06.21,20:00,104.565,105.053,104.513,104.84,19563
2016.06.22,0:00,104.838,104.88,104.612,104.704,9939
2016.06.22,4:00,104.704,104.764,104.352,104.441,27067
2016.06.22,8:00,104.441,104.606,104.311,104.386,25863
2016.06.22,12:00,104.386,104.654,104.352,104.548,24218
2016.06.22,16:00,104.546,104.768,104.485,104.557,33843
2016.06.22,20:00,104.558,104.59,104.334,104.497,20583
2016.06.23,0:00,104.497,104.972,104.361,104.653,13500
2016.06.23,4:00,104.652,104.863,104.55,104.637,22515
2016.06.23,8:00,104.637,104.743,104.021,104.424,26507
2016.06.23,12:00,104.424,105.863,104.423,105.497,39665
2016.06.23,16:00,105.498,106.034,105.486,105.899,42619
2016.06.23,20:00,105.899,105.976,105.701,105.922,15657
2016.06.24,0:00,105.924,106.805,103.002,104.926,28820
2016.06.24,4:00,104.918,105.706,98.935,100.812,54873
2016.06.24,8:00,100.809,103.246,100.5,103.081,44201
2016.06.24,12:00,103.081,103.175,101.994,102.33,43973
2016.06.24,16:00,102.33,102.767,102.049,102.264,45879
2016.06.24,20:00,102.261,102.366,102.113,102.259,21829
2016.06.25,0:00,102.254,102.437,101.985,102.195,4113
2016.06.27,0:00,101.495,102.305,101.495,102.198,16885
2016.06.27,4:00,102.198,102.467,101.579,101.901,39182
2016.06.27,8:00,101.899,102.18,101.466,102.019,39893
2016.06.27,12:00,102.019,102.182,101.395,101.531,44221
2016.06.27,16:00,101.535,101.748,101.475,101.662,49731
2016.06.27,20:00,101.661,102.124,101.633,102.067,27483
2016.06.28,0:00,102.065,102.112,101.783,101.806,11797
2016.06.28,4:00,101.804,102.204,101.553,102.051,36566
2016.06.28,8:00,102.051,102.32,101.771,102.223,33162
2016.06.28,12:00,102.229,102.413,102.079,102.349,31719
2016.06.28,16:00,102.349,102.796,102.302,102.711,38746
2016.06.28,20:00,102.712,102.836,102.612,102.666,21678
2016.06.29,0:00,102.667,102.767,102.548,102.692,9482
2016.06.29,4:00,102.692,102.697,102.249,102.408,32432
2016.06.29,8:00,102.404,102.473,102.167,102.426,28887
2016.06.29,12:00,102.428,102.732,102.364,102.722,30376
2016.06.29,16:00,102.722,102.788,102.569,102.678,35262
2016.06.29,20:00,102.677,102.861,102.489,102.833,18236
2016.06.30,0:00,102.831,103.014,102.723,102.782,10488
2016.06.30,4:00,102.783,102.887,102.602,102.757,26263
2016.06.30,8:00,102.756,102.828,102.452,102.688,31690
2016.06.30,12:00,102.688,102.918,102.675,102.7,36724
2016.06.30,16:00,102.701,102.962,102.351,102.79,43640
2016.06.30,20:00,102.791,103.289,102.766,103.279,25200
2016.07.01,0:00,103.281,103.391,103.062,103.088,10885
2016.07.01,4:00,103.089,103.162,102.784,102.822,27300
2016.07.01,8:00,102.825,102.925,102.438,102.545,29474
2016.07.01,12:00,102.545,102.684,102.461,102.627,31143
2016.07.01,16:00,102.627,102.724,102.492,102.549,32255
2016.07.01,20:00,102.548,102.582,102.448,102.554,14601
2016.07.02,0:00,102.554,102.605,102.512,102.529,1704
2016.07.04,0:00,102.617,102.67,102.445,102.481,6451
2016.07.04,4:00,102.48,102.801,102.415,102.78,24977
2016.07.04,8:00,102.781,102.789,102.589,102.709,23215
2016.07.04,12:00,102.708,102.718,102.547,102.583,20854
2016.07.04,16:00,102.582,102.646,102.477,102.512,18439
2016.07.04,20:00,102.511,102.567,102.473,102.509,9981
2016.07.05,0:00,102.508,102.585,102.472,102.52,8097
2016.07.05,4:00,102.515,102.523,102.001,102.167,26398
2016.07.05,8:00,102.166,102.169,101.707,101.738,28190
2016.07.05,12:00,101.738,101.811,101.64,101.783,28334
2016.07.05,16:00,101.783,101.904,101.446,101.583,34525
2016.07.05,20:00,101.582,101.715,101.465,101.67,17757
2016.07.06,0:00,101.668,101.761,101.046,101.157,13971
2016.07.06,4:00,101.157,101.279,100.575,100.891,34220
2016.07.06,8:00,100.891,101.232,100.727,100.974,29939
2016.07.06,12:00,100.973,100.99,100.194,100.491,39005
2016.07.06,16:00,100.496,101.153,100.494,101.126,42574
2016.07.06,20:00,101.126,101.459,101.117,101.311,24128
2016.07.07,0:00,101.313,101.395,100.942,101.133,13025
2016.07.07,4:00,101.132,101.248,100.747,100.94,25594
2016.07.07,8:00,100.936,101.07,100.62,101.02,26458
2016.07.07,12:00,101.02,101.189,100.893,100.963,28464
2016.07.07,16:00,100.963,101.226,100.596,100.757,34947
2016.07.07,20:00,100.758,100.844,100.593,100.757,20954
2016.07.08,0:00,100.757,100.835,100.646,100.753,9115
2016.07.08,4:00,100.752,100.964,100.246,100.371,23485
2016.07.08,8:00,100.372,100.702,100.241,100.601,25941
2016.07.08,12:00,100.602,100.741,100.371,100.42,23072
2016.07.08,16:00,100.42,101.273,99.988,100.66,45693
2016.07.08,20:00,100.658,100.685,100.442,100.462,14391
2016.07.09,0:00,100.462,100.584,100.401,100.401,2660
2016.07.11,0:00,100.602,100.79,100.511,100.696,8001
2016.07.11,4:00,100.695,100.868,100.552,100.703,18493
2016.07.11,8:00,100.702,102.134,100.68,101.894,33200
2016.07.11,12:00,101.893,102.477,101.864,102.407,29934
2016.07.11,16:00,102.407,102.702,102.367,102.656,29124
2016.07.11,20:00,102.656,102.876,102.61,102.872,16409
2016.07.12,0:00,102.874,102.89,102.501,102.504,10530
2016.07.12,4:00,102.504,103.281,102.445,103.132,40080
2016.07.12,8:00,103.132,103.614,102.876,103.006,37654
2016.07.12,12:00,103.008,103.949,102.881,103.895,38330
2016.07.12,16:00,103.893,104.798,103.835,104.715,41772
2016.07.12,20:00,104.715,104.98,104.683,104.867,23477
2016.07.13,0:00,104.866,104.878,104.654,104.719,14216
2016.07.13,4:00,104.716,104.741,103.939,104.476,42638
2016.07.13,8:00,104.477,104.505,104.03,104.216,37107
2016.07.13,12:00,104.217,104.857,104.149,104.631,34131
2016.07.13,16:00,104.632,104.677,103.906,104.103,39344
2016.07.13,20:00,104.103,104.447,104.1,104.424,22526
2016.07.14,0:00,104.424,104.548,104.037,104.04,17308
2016.07.14,4:00,104.039,104.785,103.973,104.635,39192
2016.07.14,8:00,104.635,105.744,104.528,105.429,41279
2016.07.14,12:00,105.432,105.932,105.24,105.767,44882
2016.07.14,16:00,105.763,105.89,105.252,105.395,40474
2016.07.14,20:00,105.394,105.49,105.26,105.351,18886
2016.07.15,0:00,105.351,105.446,105.043,105.14,15523
2016.07.15,4:00,105.136,106.311,105.127,106.078,42120
2016.07.15,8:00,106.077,106.289,105.399,105.863,37563
2016.07.15,12:00,105.862,106.139,105.558,105.718,30107
2016.07.15,16:00,105.717,106.117,105.562,105.639,37784
2016.07.15,20:00,105.639,105.688,105.208,105.442,24325
2016.07.16,0:00,105.442,105.516,104.624,104.808,8595
2016.07.18,0:00,105.336,106.006,105.319,105.393,14295
2016.07.18,4:00,105.393,105.797,105.308,105.545,21717
2016.07.18,8:00,105.542,105.856,105.33,105.557,22925
2016.07.18,12:00,105.559,105.74,105.487,105.728,25613
2016.07.18,16:00,105.727,106.192,105.268,106.008,31315
2016.07.18,20:00,106.007,106.26,105.943,106.161,16807
2016.07.19,0:00,106.16,106.325,106.1,106.173,11187
2016.07.19,4:00,106.175,106.213,105.676,105.878,26197
2016.07.19,8:00,105.879,106.17,105.642,105.95,29504
2016.07.19,12:00,105.95,106.263,105.884,106.177,27459
2016.07.19,16:00,106.177,106.528,106.067,106.134,35587
2016.07.19,20:00,106.134,106.137,105.873,106.132,17281
2016.07.20,0:00,106.132,106.258,106.03,106.118,11243
2016.07.20,4:00,106.122,106.17,105.825,105.968,26830
2016.07.20,8:00,105.967,106.382,105.91,106.332,24721
2016.07.20,12:00,106.331,106.713,106.307,106.493,25994
2016.07.20,16:00,106.492,106.809,106.447,106.643,28805
2016.07.20,20:00,106.642,107.016,106.595,106.98,16529
2016.07.21,0:00,106.98,107.438,106.788,107.182,16144
2016.07.21,4:00,107.183,107.488,107.057,107.105,30684
2016.07.21,8:00,107.107,107.263,106.74,106.83,33556
2016.07.21,12:00,106.83,106.883,105.419,106.312,43359
2016.07.21,16:00,106.313,106.491,105.935,105.982,41427
2016.07.21,20:00,105.98,106.072,105.649,105.736,21397
2016.07.22,0:00,105.736,106.252,105.696,105.787,17127
2016.07.22,4:00,105.781,105.945,105.562,105.867,28048
2016.07.22,8:00,105.867,106.167,105.632,106.103,23789
2016.07.22,12:00,106.102,106.279,105.933,106.058,31801
2016.07.22,16:00,106.062,106.396,105.768,106.223,32283
2016.07.22,20:00,106.223,106.309,106.052,106.127,17452
2016.07.23,0:00,106.128,106.221,106.015,106.025,4159
2016.07.25,0:00,106.106,106.405,106.084,106.287,10530
2016.07.25,4:00,106.288,106.719,106.243,106.297,27877
2016.07.25,8:00,106.297,106.348,106.005,106.274,21478
2016.07.25,12:00,106.272,106.411,106.145,106.201,22206
2016.07.25,16:00,106.201,106.22,105.898,106.018,26761
2016.07.25,20:00,106.018,106.139,105.736,105.773,16452
2016.07.26,0:00,105.773,105.886,105.555,105.588,12585
2016.07.26,4:00,105.588,105.633,104.619,104.814,32305
2016.07.26,8:00,104.814,104.86,103.988,104.093,31292
2016.07.26,12:00,104.094,104.48,104.094,104.303,25824
2016.07.26,16:00,104.305,104.825,104.239,104.821,32577
2016.07.26,20:00,104.821,104.972,104.598,104.638,18450
2016.07.27,0:00,104.637,104.975,104.555,104.845,11758
2016.07.27,4:00,104.844,106.535,104.811,105.973,37214
2016.07.27,8:00,105.976,106.128,105.095,105.396,37526
2016.07.27,12:00,105.397,105.812,105.341,105.729,24384
2016.07.27,16:00,105.729,105.88,105.525,105.653,31992
2016.07.27,20:00,105.653,106.04,105.207,105.218,25066
2016.07.28,0:00,105.218,105.424,104.872,104.918,14287
2016.07.28,4:00,104.915,105.295,104.634,104.849,29505
2016.07.28,8:00,104.85,105.06,104.479,104.694,28057
2016.07.28,12:00,104.694,104.864,104.633,104.67,22222
2016.07.28,16:00,104.673,104.922,104.656,104.864,30758
2016.07.28,20:00,104.863,105.499,104.774,105.35,20000
2016.07.29,0:00,105.35,105.379,103.341,104.825,20397
2016.07.29,4:00,104.82,105.645,102.701,103.494,48223
2016.07.29,8:00,103.497,103.823,102.919,103.616,48362
2016.07.29,12:00,103.613,103.966,103.231,103.334,26559
2016.07.29,16:00,103.334,103.408,102.25,102.321,46872
